timestamp,customers,revenue,transactions,avg_order_value,predicted_sales,labour_cost,staff_count,avg_wait_time,drive_thru_time,labour_efficiency,sales_vs_prediction_diff
2026-02-14 21:00:00,26,158.03,24,6.24,172.7,54.85,4,3.83,3.55,2.88,-14.67
2026-02-14 22:00:00,27,194.25,26,7.27,193.61,49.74,4,2.67,3.6,3.91,0.64
2026-02-14 23:00:00,29,199.5,22,9.46,210.41,58.57,4,2.33,3.95,3.41,-10.91
2026-02-15 00:00:00,22,163.51,20,8.36,167.09,53.88,4,3.35,5.31,3.03,-3.58
2026-02-15 01:00:00,25,159.9,18,8.53,163.68,55.53,4,2.68,5.47,2.88,-3.78
2026-02-15 02:00:00,30,191.64,23,7.88,175.65,49.68,4,2.44,5.76,3.86,15.99
2026-02-15 03:00:00,27,205.96,24,8.17,201.48,55.28,4,3.22,5.49,3.73,4.48
2026-02-15 04:00:00,30,180.2,28,6.47,179.53,49.26,4,3.66,4.1,3.66,0.67
2026-02-15 05:00:00,28,200.47,22,9.43,180.61,56.54,4,3.5,3.86,3.55,19.86
2026-02-15 06:00:00,36,215.73,31,7.15,229.77,51.36,4,2.76,4.58,4.2,-14.04
2026-02-15 07:00:00,78,660.6,59,11.03,611.07,113.67,8,4.54,4.73,5.81,49.53
2026-02-15 08:00:00,76,509.78,66,7.85,530.36,118.58,8,5.3,4.43,4.3,-20.58
2026-02-15 09:00:00,108,883.04,104,8.85,945.91,100.08,8,4.98,6.21,8.82,-62.87
2026-02-15 10:00:00,79,635.35,70,8.42,571.97,96.29,8,3.69,5.55,6.6,63.38
2026-02-15 11:00:00,99,809.87,81,10.0,749.87,113.01,8,3.83,5.3,7.17,60.0
2026-02-15 12:00:00,106,1252.61,97,12.86,1189.38,96.36,8,4.43,5.33,13.0,63.23
2026-02-15 13:00:00,104,885.3,89,9.24,951.18,108.15,8,3.3,4.66,8.19,-65.88
2026-02-15 14:00:00,126,1089.0,124,8.24,1117.46,104.9,8,4.8,6.16,10.38,-28.46
2026-02-15 15:00:00,61,428.31,52,8.87,433.79,86.63,6,5.1,3.23,4.94,-5.48
2026-02-15 16:00:00,67,449.92,62,7.42,436.64,74.86,6,5.48,4.87,6.01,13.28
2026-02-15 17:00:00,67,520.05,58,8.75,494.6,81.3,6,6.14,6.0,6.4,25.45
2026-02-15 18:00:00,22,168.0,18,9.75,175.47,48.89,4,2.09,3.26,3.44,-7.47
2026-02-15 19:00:00,32,176.96,27,6.51,193.14,54.35,4,2.49,3.82,3.26,-16.18
2026-02-15 20:00:00,23,203.94,18,10.58,199.4,59.43,4,2.36,3.2,3.43,4.54
2026-02-15 21:00:00,25,169.87,22,8.0,172.0,50.51,4,3.93,4.87,3.36,-2.13
2026-02-15 22:00:00,30,218.99,26,8.7,200.76,51.76,4,3.4,5.35,4.23,18.23
2026-02-15 23:00:00,20,122.61,17,7.0,113.44,52.83,4,2.08,5.6,2.32,9.17
2026-02-16 00:00:00,13,101.89,10,9.62,94.9,28.25,2,2.45,4.94,3.61,6.99
2026-02-16 01:00:00,14,75.18,12,6.48,77.56,24.57,2,2.57,3.32,3.06,-2.38
2026-02-16 02:00:00,9,43.44,6,7.61,44.66,24.19,2,2.06,3.93,1.8,-1.22
2026-02-16 03:00:00,5,27.13,3,8.55,29.37,28.32,2,2.14,3.65,0.96,-2.24
2026-02-16 04:00:00,7,43.33,6,7.1,46.52,25.82,2,3.43,5.32,1.68,-3.19
2026-02-16 05:00:00,5,25.21,3,7.91,26.25,28.15,2,3.54,3.47,0.9,-1.04
2026-02-16 06:00:00,21,191.13,17,10.93,210.12,44.41,3,2.38,3.74,4.3,-18.99
2026-02-16 07:00:00,55,485.59,51,9.32,522.34,65.32,5,3.24,5.08,7.43,-36.75
2026-02-16 08:00:00,61,706.87,58,12.33,662.36,64.36,5,5.04,3.11,10.98,44.51
2026-02-16 09:00:00,49,433.2,40,10.74,418.34,61.94,5,2.63,3.11,6.99,14.86
2026-02-16 10:00:00,66,433.09,62,7.24,427.77,62.76,5,6.59,5.63,6.9,5.32
2026-02-16 11:00:00,111,1141.05,102,11.79,1093.58,101.16,7,4.98,6.41,11.28,47.47
2026-02-16 12:00:00,76,496.54,62,8.25,447.54,101.54,7,5.67,7.34,4.89,49.0
2026-02-16 13:00:00,76,618.81,74,8.21,645.09,92.98,7,3.6,7.41,6.66,-26.28
2026-02-16 14:00:00,79,724.04,70,10.83,793.31,102.05,7,3.87,5.99,7.09,-69.27
2026-02-16 15:00:00,39,382.89,38,9.73,408.82,39.48,3,2.7,4.34,9.7,-25.93
2026-02-16 16:00:00,35,335.83,32,9.81,362.27,42.22,3,3.41,5.48,7.95,-26.44
2026-02-16 17:00:00,46,402.3,40,10.19,434.84,69.41,5,3.63,5.47,5.8,-32.54
2026-02-16 18:00:00,10,50.77,7,7.58,47.26,28.46,2,3.48,5.32,1.78,3.51
2026-02-16 19:00:00,17,106.63,15,6.62,102.36,24.69,2,2.41,5.36,4.32,4.27
2026-02-16 20:00:00,12,67.02,10,6.6,67.26,28.28,2,3.38,3.6,2.37,-0.24
2026-02-16 21:00:00,9,68.96,7,10.31,70.76,27.45,2,3.36,5.31,2.51,-1.8
2026-02-16 22:00:00,9,56.45,6,9.19,57.72,25.34,2,3.72,4.25,2.23,-1.27
2026-02-16 23:00:00,5,30.32,3,10.83,32.74,26.98,2,3.12,4.25,1.12,-2.42
2026-02-17 00:00:00,6,43.92,5,8.33,44.9,24.24,2,2.4,4.73,1.81,-0.98
2026-02-17 01:00:00,5,34.67,4,8.12,32.35,26.22,2,3.18,5.57,1.32,2.32
2026-02-17 02:00:00,6,36.3,5,7.63,35.78,26.97,2,2.12,4.42,1.35,0.52
2026-02-17 03:00:00,5,24.99,3,8.99,23.69,29.24,2,3.48,4.17,0.85,1.3
2026-02-17 04:00:00,10,72.42,9,8.41,77.62,24.23,2,3.48,5.34,2.99,-5.2
2026-02-17 05:00:00,8,76.16,7,10.86,74.44,27.59,2,2.2,5.65,2.76,1.72
2026-02-17 06:00:00,16,130.63,15,9.32,124.57,28.63,2,2.87,4.88,4.56,6.06
2026-02-17 07:00:00,60,385.45,47,7.82,393.23,69.86,5,3.22,4.19,5.52,-7.78
2026-02-17 08:00:00,74,617.37,66,9.52,670.28,85.34,7,4.57,4.98,7.23,-52.91
2026-02-17 09:00:00,63,508.66,49,10.48,530.5,66.23,5,5.39,3.66,7.68,-21.84
2026-02-17 10:00:00,64,551.86,61,8.73,512.0,63.63,5,4.26,4.35,8.67,39.86
2026-02-17 11:00:00,87,745.11,66,11.39,758.71,84.96,7,5.2,5.44,8.77,-13.6
2026-02-17 12:00:00,79,758.01,64,12.08,823.78,93.86,7,4.05,4.48,8.08,-65.77
2026-02-17 13:00:00,78,708.16,66,11.23,640.62,87.49,7,5.93,6.36,8.09,67.54
2026-02-17 14:00:00,85,988.97,84,12.77,959.77,87.1,7,3.68,6.02,11.35,29.2
2026-02-17 15:00:00,36,225.55,30,7.21,237.76,42.78,3,3.8,3.29,5.27,-12.21
2026-02-17 16:00:00,42,305.59,39,7.38,308.57,60.21,5,3.94,4.48,5.08,-2.98
2026-02-17 17:00:00,55,383.46,48,8.42,374.51,63.83,5,3.6,4.26,6.01,8.95
2026-02-17 18:00:00,18,139.9,15,9.45,137.92,29.82,2,3.82,3.23,4.69,1.98
2026-02-17 19:00:00,17,159.31,15,9.99,149.38,28.21,2,3.12,5.86,5.65,9.93
2026-02-17 20:00:00,5,27.82,4,7.36,27.17,26.22,2,3.81,3.56,1.06,0.65
2026-02-17 21:00:00,5,27.27,4,6.4,24.57,26.95,2,3.83,3.15,1.01,2.7
2026-02-17 22:00:00,5,30.76,4,7.73,33.29,26.67,2,2.79,4.02,1.15,-2.53
2026-02-17 23:00:00,10,77.81,9,8.61,77.15,27.81,2,3.54,3.46,2.8,0.66
2026-02-18 00:00:00,10,54.29,7,8.33,55.17,28.52,2,2.41,5.14,1.9,-0.88
2026-02-18 01:00:00,5,31.8,3,10.65,29.55,27.75,2,2.88,5.61,1.15,2.25
2026-02-18 02:00:00,5,40.55,4,10.58,43.62,24.94,2,3.68,3.7,1.63,-3.07
2026-02-18 03:00:00,12,76.12,9,9.11,80.47,28.84,2,2.41,4.84,2.64,-4.35
2026-02-18 04:00:00,13,111.51,10,10.52,122.21,25.01,2,3.09,5.95,4.46,-10.7
2026-02-18 05:00:00,5,38.06,4,9.91,41.19,29.87,2,2.82,5.75,1.27,-3.13
2026-02-18 06:00:00,16,117.36,14,8.39,127.6,27.63,2,2.26,5.69,4.25,-10.24
2026-02-18 07:00:00,67,562.92,63,9.38,520.37,63.57,5,4.44,5.93,8.86,42.55
2026-02-18 08:00:00,75,660.94,72,9.88,608.01,100.7,7,3.83,7.12,6.56,52.93
2026-02-18 09:00:00,64,573.25,57,9.79,589.4,73.29,5,5.16,3.57,7.82,-16.15
2026-02-18 10:00:00,63,509.06,48,10.06,527.98,63.95,5,5.22,4.45,7.96,-18.92
2026-02-18 11:00:00,87,895.96,67,12.5,971.18,96.85,7,5.32,5.25,9.25,-75.22
2026-02-18 12:00:00,76,632.69,61,11.03,609.43,86.85,7,6.11,7.7,7.28,23.26
2026-02-18 13:00:00,86,648.78,83,8.39,665.15,99.16,7,3.19,5.17,6.54,-16.37
2026-02-18 14:00:00,76,550.37,68,8.59,529.26,90.71,7,4.96,5.42,6.07,21.11
2026-02-18 15:00:00,45,324.87,38,8.47,299.21,60.17,5,2.73,3.51,5.4,25.66
2026-02-18 16:00:00,44,248.38,37,6.68,233.94,74.7,5,3.17,5.4,3.33,14.44
2026-02-18 17:00:00,45,319.87,40,8.25,310.57,69.18,5,2.71,4.72,4.62,9.3
2026-02-18 18:00:00,21,162.6,16,10.95,166.64,40.94,3,3.06,4.94,3.97,-4.04
2026-02-18 19:00:00,11,60.84,10,6.31,59.4,26.47,2,2.8,5.06,2.3,1.44
2026-02-18 20:00:00,5,37.69,4,9.37,38.93,27.77,2,2.97,4.14,1.36,-1.24
2026-02-18 21:00:00,12,71.08,11,6.35,74.35,29.35,2,3.68,5.15,2.42,-3.27
2026-02-18 22:00:00,5,39.11,4,9.12,38.54,27.45,2,3.85,3.73,1.42,0.57
2026-02-18 23:00:00,10,70.43,9,8.48,76.6,24.05,2,3.16,5.81,2.93,-6.17
2026-02-19 00:00:00,10,68.08,8,9.11,64.65,25.83,2,3.03,3.94,2.64,3.43
2026-02-19 01:00:00,5,23.71,4,6.44,21.94,28.78,2,3.93,4.17,0.82,1.77
2026-02-19 02:00:00,5,25.26,3,8.01,26.12,28.89,2,3.52,4.8,0.87,-0.86
2026-02-19 03:00:00,5,42.42,4,10.15,45.51,25.45,2,2.97,3.62,1.67,-3.09
2026-02-19 04:00:00,10,46.69,8,6.07,49.95,28.76,2,2.04,4.93,1.62,-3.26
2026-02-19 05:00:00,10,83.46,9,8.94,88.58,29.97,2,2.81,3.11,2.78,-5.12
2026-02-19 06:00:00,22,145.0,21,6.41,147.7,44.04,3,2.89,4.99,3.29,-2.7
2026-02-19 07:00:00,59,508.0,44,11.24,467.48,68.38,5,3.69,3.1,7.43,40.52
2026-02-19 08:00:00,66,575.96,65,8.88,533.0,63.12,5,6.26,3.84,9.12,42.96
2026-02-19 09:00:00,62,622.11,59,10.04,579.84,69.86,5,4.36,5.79,8.91,42.27
2026-02-19 10:00:00,62,514.8,47,10.82,529.17,73.12,5,5.38,4.11,7.04,-14.37
2026-02-19 11:00:00,79,700.23,67,10.29,688.15,103.26,7,4.0,6.56,6.78,12.08
2026-02-19 12:00:00,83,682.86,68,9.53,637.58,84.09,7,4.97,6.01,8.12,45.28
2026-02-19 13:00:00,81,733.0,68,10.37,784.56,104.55,7,5.71,7.53,7.01,-51.56
2026-02-19 14:00:00,84,945.19,77,12.28,871.99,103.5,7,4.79,6.55,9.13,73.2
2026-02-19 15:00:00,39,367.85,38,9.52,341.65,39.76,3,2.06,5.88,9.25,26.2
2026-02-19 16:00:00,34,264.39,28,10.18,268.78,39.37,3,3.95,3.76,6.72,-4.39
2026-02-19 17:00:00,42,238.66,35,7.26,220.63,68.29,5,2.17,5.79,3.49,18.03
2026-02-19 18:00:00,11,68.23,10,7.04,67.31,26.05,2,3.66,4.72,2.62,0.92
2026-02-19 19:00:00,21,127.15,18,7.34,129.04,40.49,3,3.55,5.88,3.14,-1.89
2026-02-19 20:00:00,11,97.19,10,10.33,90.13,25.34,2,3.97,5.3,3.84,7.06
2026-02-19 21:00:00,9,70.26,7,10.84,69.61,27.45,2,3.65,4.63,2.56,0.65
2026-02-19 22:00:00,5,35.19,4,8.78,33.72,25.46,2,2.87,5.3,1.38,1.47
2026-02-19 23:00:00,5,29.72,3,10.4,31.28,25.69,2,2.48,3.06,1.16,-1.56
2026-02-20 00:00:00,10,81.79,8,10.86,79.36,28.7,2,3.68,3.23,2.85,2.43
2026-02-20 01:00:00,10,54.0,9,6.4,49.41,27.43,2,2.4,5.62,1.97,4.59
2026-02-20 02:00:00,7,48.91,6,8.59,51.8,25.44,2,2.37,5.19,1.92,-2.89
2026-02-20 03:00:00,12,97.79,10,9.09,96.93,26.53,2,3.17,5.85,3.69,0.86
2026-02-20 04:00:00,5,28.03,4,7.3,29.09,29.51,2,3.01,5.52,0.95,-1.06
2026-02-20 05:00:00,12,76.63,11,7.41,83.85,25.41,2,3.89,5.85,3.02,-7.22
2026-02-20 06:00:00,15,138.42,13,9.97,140.75,28.0,2,2.89,5.87,4.94,-2.33
2026-02-20 07:00:00,66,457.53,51,8.55,429.2,73.01,5,5.79,5.3,6.27,28.33
2026-02-20 08:00:00,56,390.72,43,9.51,426.69,66.4,5,2.7,4.45,5.88,-35.97
2026-02-20 09:00:00,67,683.86,64,10.8,630.17,61.69,5,4.17,4.72,11.09,53.69
2026-02-20 10:00:00,66,380.72,58,6.27,390.2,74.68,5,6.27,5.24,5.1,-9.48
2026-02-20 11:00:00,84,852.71,66,12.48,936.55,99.52,7,6.2,5.44,8.57,-83.84
2026-02-20 12:00:00,76,683.69,70,9.52,621.76,85.98,7,5.34,5.71,7.95,61.93
2026-02-20 13:00:00,77,804.37,74,10.54,768.7,95.9,7,3.99,5.6,8.39,35.67
2026-02-20 14:00:00,83,791.27,68,11.08,810.41,102.31,7,5.07,6.75,7.73,-19.14
2026-02-20 15:00:00,37,317.2,34,8.66,318.1,42.46,3,2.71,5.42,7.47,-0.9
2026-02-20 16:00:00,45,262.56,41,6.62,258.87,65.49,5,2.5,4.12,4.01,3.69
2026-02-20 17:00:00,37,187.4,29,6.1,175.05,43.78,3,3.39,5.65,4.28,12.35
2026-02-20 18:00:00,22,119.41,19,6.42,118.7,39.61,3,2.68,5.44,3.01,0.71
2026-02-20 19:00:00,7,51.34,6,8.56,55.48,28.83,2,3.55,5.45,1.78,-4.14
2026-02-20 20:00:00,5,28.51,4,7.6,30.4,27.47,2,3.53,5.38,1.04,-1.89
2026-02-20 21:00:00,11,93.54,10,9.84,91.38,28.16,2,3.05,4.89,3.32,2.16
2026-02-20 22:00:00,11,51.22,8,6.08,52.35,25.88,2,3.77,5.08,1.98,-1.13
2026-02-20 23:00:00,5,28.76,4,7.23,28.24,29.43,2,2.75,4.15,0.98,0.52
2026-02-21 00:00:00,31,186.73,25,7.25,177.99,50.18,4,2.97,4.28,3.72,8.74
2026-02-21 01:00:00,23,200.9,21,9.29,191.36,48.69,4,2.9,3.63,4.13,9.54
2026-02-21 02:00:00,33,230.09,26,8.91,217.02,59.05,4,3.08,4.56,3.9,13.07
2026-02-21 03:00:00,31,211.5,30,6.94,220.13,58.15,4,3.4,3.51,3.64,-8.63
2026-02-21 04:00:00,28,246.84,23,10.9,233.92,49.04,4,3.93,5.88,5.03,12.92
2026-02-21 05:00:00,30,236.61,28,8.49,248.6,51.28,4,2.77,5.39,4.61,-11.99
2026-02-21 06:00:00,37,277.37,32,8.65,280.26,55.48,4,2.89,5.28,5.0,-2.89
2026-02-21 07:00:00,79,516.03,71,7.59,487.99,110.53,8,6.39,6.21,4.67,28.04
2026-02-21 08:00:00,81,567.34,74,8.26,570.83,118.49,8,5.52,6.86,4.79,-3.49
2026-02-21 09:00:00,81,764.71,73,11.22,701.42,115.01,8,5.5,7.07,6.65,63.29
2026-02-21 10:00:00,79,638.01,66,9.87,625.52,104.9,8,5.58,4.23,6.08,12.49
2026-02-21 11:00:00,100,946.04,97,9.99,966.51,109.44,8,4.5,6.07,8.64,-20.47
2026-02-21 12:00:00,104,1037.72,97,11.12,1054.7,100.02,8,4.88,6.55,10.38,-16.98
2026-02-21 13:00:00,99,603.14,75,8.67,625.6,114.44,8,4.43,7.65,5.27,-22.46
2026-02-21 14:00:00,104,955.08,102,9.56,977.62,107.54,8,6.58,4.69,8.88,-22.54
2026-02-21 15:00:00,55,351.1,53,6.56,360.15,80.96,6,3.93,5.49,4.34,-9.05
2026-02-21 16:00:00,62,480.78,58,8.44,451.54,81.51,6,5.62,5.72,5.9,29.24
2026-02-21 17:00:00,59,422.77,55,8.33,418.69,76.16,6,3.08,3.4,5.55,4.08
2026-02-21 18:00:00,39,341.71,34,9.4,318.5,56.65,4,2.45,5.19,6.03,23.21
2026-02-21 19:00:00,31,220.47,30,7.68,207.42,49.56,4,3.87,5.75,4.45,13.05
2026-02-21 20:00:00,30,143.66,23,6.69,153.54,52.88,4,3.85,5.04,2.72,-9.88
2026-02-21 21:00:00,21,148.34,20,7.1,157.07,52.41,4,2.16,3.35,2.83,-8.73
2026-02-21 22:00:00,28,208.79,26,8.35,224.78,58.68,4,2.42,3.24,3.56,-15.99
2026-02-21 23:00:00,32,263.55,31,8.19,251.02,49.52,4,2.25,5.66,5.32,12.53
2026-02-22 00:00:00,33,279.87,29,9.06,299.81,50.73,4,2.56,3.2,5.52,-19.94
2026-02-22 01:00:00,30,192.61,26,7.14,196.66,48.5,4,2.21,4.68,3.97,-4.05
2026-02-22 02:00:00,24,169.34,23,6.84,157.03,49.86,4,2.85,5.21,3.4,12.31
2026-02-22 03:00:00,30,259.96,26,9.84,236.84,54.47,4,2.72,3.44,4.77,23.12
2026-02-22 04:00:00,31,244.2,26,9.86,249.75,52.52,4,2.07,5.56,4.65,-5.55
2026-02-22 05:00:00,30,230.18,23,10.67,225.59,52.14,4,2.15,3.2,4.41,4.59
2026-02-22 06:00:00,49,372.27,37,9.96,369.43,86.14,6,2.74,3.56,4.32,2.84
2026-02-22 07:00:00,80,680.46,61,11.32,642.16,97.02,8,6.09,6.51,7.01,38.3
2026-02-22 08:00:00,83,760.61,70,10.2,687.73,98.75,8,6.13,4.47,7.7,72.88
2026-02-22 09:00:00,83,772.1,81,9.54,761.72,106.77,8,5.38,7.45,7.23,10.38
2026-02-22 10:00:00,77,443.4,57,7.74,435.89,115.87,8,4.54,5.8,3.83,7.51
2026-02-22 11:00:00,99,880.59,88,9.31,815.74,105.78,8,5.78,4.28,8.32,64.85
2026-02-22 12:00:00,102,658.99,78,8.37,698.29,96.32,8,4.56,5.87,6.84,-39.3
2026-02-22 13:00:00,105,855.76,91,9.16,829.23,106.49,8,4.75,7.66,8.04,26.53
2026-02-22 14:00:00,98,749.5,75,10.12,695.71,110.36,8,5.77,7.2,6.79,53.79
2026-02-22 15:00:00,57,495.46,46,10.17,450.68,77.5,6,2.8,5.89,6.39,44.78
2026-02-22 16:00:00,57,498.5,51,9.78,526.5,72.07,6,2.15,4.86,6.92,-28.0
2026-02-22 17:00:00,63,345.55,51,6.72,320.43,75.46,6,5.23,5.0,4.58,25.12
2026-02-22 18:00:00,20,150.06,16,9.07,148.84,58.72,4,2.28,4.51,2.56,1.22
2026-02-22 19:00:00,22,216.88,20,10.61,211.6,54.52,4,2.1,4.75,3.98,5.28
2026-02-22 20:00:00,34,344.6,31,10.7,311.4,58.59,4,3.79,3.39,5.88,33.2
2026-02-22 21:00:00,26,205.13,25,8.0,200.52,54.48,4,2.9,4.36,3.77,4.61
2026-02-22 22:00:00,29,201.78,28,6.69,183.35,57.03,4,2.16,5.54,3.54,18.43
2026-02-22 23:00:00,23,149.76,20,7.64,153.51,51.47,4,3.13,5.57,2.91,-3.75
2026-02-23 00:00:00,5,30.99,4,8.18,33.43,24.44,2,3.58,5.1,1.27,-2.44
2026-02-23 01:00:00,5,32.03,4,7.7,30.82,27.67,2,2.93,5.01,1.16,1.21
2026-02-23 02:00:00,5,33.27,4,8.01,31.9,27.1,2,3.54,4.95,1.23,1.37
2026-02-23 03:00:00,13,123.2,12,9.72,123.98,25.34,2,3.05,4.64,4.86,-0.78
2026-02-23 04:00:00,10,72.92,9,8.16,67.51,24.17,2,3.1,4.83,3.02,5.41
2026-02-23 05:00:00,5,39.45,4,10.33,37.04,27.96,2,2.27,4.64,1.41,2.41
2026-02-23 06:00:00,22,149.33,19,7.96,144.03,39.83,3,3.31,3.42,3.75,5.3
2026-02-23 07:00:00,63,447.57,55,7.7,492.3,73.25,5,5.38,5.49,6.11,-44.73
2026-02-23 08:00:00,59,557.44,55,10.01,525.73,67.94,5,3.29,3.86,8.2,31.71
2026-02-23 09:00:00,55,539.43,49,11.9,570.87,60.75,5,2.18,4.48,8.88,-31.44
2026-02-23 10:00:00,56,363.46,50,7.16,351.31,72.79,5,3.62,4.48,4.99,12.15
2026-02-23 11:00:00,85,778.65,81,9.66,798.36,99.63,7,5.62,6.62,7.82,-19.71
2026-02-23 12:00:00,83,812.46,80,10.65,835.18,103.95,7,5.93,7.02,7.82,-22.72
2026-02-23 13:00:00,80,780.72,79,10.58,785.33,97.05,7,5.08,5.71,8.04,-4.61
2026-02-23 14:00:00,85,1017.34,82,12.36,1028.52,100.64,7,4.9,5.79,10.11,-11.18
2026-02-23 15:00:00,39,272.84,31,9.36,280.13,37.79,3,3.31,3.03,7.22,-7.29
2026-02-23 16:00:00,34,266.69,29,9.18,261.01,38.16,3,2.32,4.86,6.99,5.68
2026-02-23 17:00:00,35,246.52,28,8.79,236.58,41.55,3,2.21,5.4,5.93,9.94
2026-02-23 18:00:00,18,140.62,17,7.7,132.69,27.99,2,3.6,3.02,5.02,7.93
2026-02-23 19:00:00,12,110.46,10,10.85,101.52,27.9,2,3.14,4.82,3.96,8.94
2026-02-23 20:00:00,5,28.08,4,6.92,28.24,24.6,2,3.83,3.23,1.14,-0.16
2026-02-23 21:00:00,9,70.89,7,10.74,64.75,27.5,2,2.16,4.0,2.58,6.14
2026-02-23 22:00:00,5,19.08,3,6.52,17.74,29.18,2,2.2,3.14,0.65,1.34
2026-02-23 23:00:00,9,65.98,8,8.09,68.93,25.22,2,3.78,4.89,2.62,-2.95
2026-02-24 00:00:00,12,68.18,11,6.47,72.18,27.6,2,3.28,5.2,2.47,-4.0
2026-02-24 01:00:00,7,55.38,6,9.8,55.15,28.82,2,2.84,5.9,1.92,0.23
2026-02-24 02:00:00,12,118.27,11,10.45,108.33,26.31,2,2.13,4.92,4.5,9.94
2026-02-24 03:00:00,5,26.34,4,6.23,24.69,26.64,2,2.59,4.45,0.99,1.65
2026-02-24 04:00:00,14,93.95,11,8.12,99.28,26.63,2,3.23,5.83,3.53,-5.33
2026-02-24 05:00:00,10,46.48,7,6.7,45.17,29.65,2,2.4,4.71,1.57,1.31
2026-02-24 06:00:00,21,138.03,17,8.05,148.35,36.15,3,2.48,5.4,3.82,-10.32
2026-02-24 07:00:00,58,392.4,51,7.93,382.81,67.63,5,2.37,3.36,5.8,9.59
2026-02-24 08:00:00,58,596.6,48,12.1,635.32,63.63,5,2.25,4.87,9.38,-38.72
2026-02-24 09:00:00,56,466.72,49,10.01,461.9,68.6,5,2.88,4.25,6.8,4.82
2026-02-24 10:00:00,62,511.23,49,9.71,465.71,60.49,5,3.95,3.35,8.45,45.52
2026-02-24 11:00:00,80,594.16,70,9.14,627.05,87.33,7,5.0,6.1,6.8,-32.89
2026-02-24 12:00:00,83,712.42,72,9.76,718.65,86.05,7,5.92,6.8,8.28,-6.23
2026-02-24 13:00:00,85,955.64,77,11.75,883.61,98.45,7,4.5,5.02,9.71,72.03
2026-02-24 14:00:00,79,618.41,62,9.32,646.41,97.64,7,5.96,6.55,6.33,-28.0
2026-02-24 15:00:00,45,286.7,37,7.3,307.49,61.66,5,3.28,4.9,4.65,-20.79
2026-02-24 16:00:00,45,357.32,35,9.9,360.12,67.64,5,2.73,3.55,5.28,-2.8
2026-02-24 17:00:00,38,235.66,35,6.29,229.33,43.25,3,3.19,3.07,5.45,6.33
2026-02-24 18:00:00,12,72.48,10,7.42,78.56,28.85,2,3.93,4.85,2.51,-6.08
2026-02-24 19:00:00,14,77.2,11,7.16,76.98,27.72,2,3.37,3.14,2.78,0.22
2026-02-24 20:00:00,5,41.61,4,10.35,45.1,24.39,2,3.24,5.5,1.71,-3.49
2026-02-24 21:00:00,5,29.7,3,9.99,30.5,28.22,2,2.46,5.23,1.05,-0.8
2026-02-24 22:00:00,8,49.61,7,7.01,47.65,26.41,2,3.53,5.2,1.88,1.96
2026-02-24 23:00:00,5,27.83,4,6.73,30.32,28.2,2,3.5,4.96,0.99,-2.49
2026-02-25 00:00:00,8,64.61,6,10.02,62.0,24.09,2,3.93,5.63,2.68,2.61
2026-02-25 01:00:00,8,44.04,6,7.5,40.26,24.53,2,2.28,3.17,1.8,3.78
2026-02-25 02:00:00,13,76.6,9,8.98,72.46,28.21,2,2.02,3.86,2.72,4.14
2026-02-25 03:00:00,7,57.01,6,9.42,60.43,25.77,2,2.6,5.07,2.21,-3.42
2026-02-25 04:00:00,8,56.67,7,7.92,54.92,25.11,2,3.53,4.63,2.26,1.75
2026-02-25 05:00:00,13,108.13,10,10.97,104.82,25.54,2,2.17,3.18,4.23,3.31
2026-02-25 06:00:00,10,59.26,7,8.72,64.53,27.8,2,3.47,3.22,2.13,-5.27
2026-02-25 07:00:00,64,514.41,58,9.57,541.73,62.7,5,4.07,3.61,8.2,-27.32
2026-02-25 08:00:00,61,582.92,53,11.67,587.42,74.72,5,4.62,3.2,7.8,-4.5
2026-02-25 09:00:00,80,729.65,73,10.23,797.68,87.99,7,4.85,5.07,8.29,-68.03
2026-02-25 10:00:00,60,598.76,59,10.88,625.85,72.51,5,3.39,3.02,8.26,-27.09
2026-02-25 11:00:00,85,579.83,65,9.61,537.89,95.18,7,5.59,6.12,6.09,41.94
2026-02-25 12:00:00,81,789.93,62,11.98,759.56,87.25,7,5.96,6.88,9.05,30.37
2026-02-25 13:00:00,82,661.11,65,10.85,718.85,103.66,7,4.82,6.9,6.38,-57.74
2026-02-25 14:00:00,78,824.87,73,11.84,823.3,84.59,7,4.39,6.67,9.75,1.57
2026-02-25 15:00:00,45,361.19,35,9.71,346.91,66.2,5,2.05,5.56,5.46,14.28
2026-02-25 16:00:00,38,377.82,35,10.52,384.15,38.33,3,2.22,3.06,9.86,-6.33
2026-02-25 17:00:00,44,299.14,41,7.41,281.3,66.98,5,3.07,4.01,4.47,17.84
2026-02-25 18:00:00,12,90.97,11,8.57,87.36,27.46,2,3.54,5.35,3.31,3.61
2026-02-25 19:00:00,6,47.09,5,8.89,46.18,29.36,2,3.84,4.15,1.6,0.91
2026-02-25 20:00:00,9,67.43,8,8.48,68.16,28.0,2,2.44,3.57,2.41,-0.73
2026-02-25 21:00:00,5,33.56,4,8.28,30.32,24.52,2,3.13,3.17,1.37,3.24
2026-02-25 22:00:00,12,117.22,11,10.65,109.59,24.98,2,3.46,4.93,4.69,7.63
2026-02-25 23:00:00,5,23.73,4,6.0,25.16,27.14,2,3.75,4.42,0.87,-1.43
2026-02-26 00:00:00,8,54.63,7,8.41,53.17,24.26,2,3.69,4.79,2.25,1.46
2026-02-26 01:00:00,8,53.63,7,7.21,50.84,26.95,2,3.76,5.89,1.99,2.79
2026-02-26 02:00:00,5,40.86,4,10.68,44.86,27.2,2,3.86,5.78,1.5,-4.0
